"Year";"Type";"M01";"M02";"M04";"M05";"M07";"M08";"M09";"M12";"M13";"M14";"M18";"M19";"M20";"M25";"M26";"Obs"
2008;1;0.001;0.0012;0.000514636363636364;0.0008804;0.00025;0.0031298;0.004313;0.00402;0.00087057;5.44494e-05;0.003709415;0.0014175;NA;0.001;0.002779;0.002517527
2008;1;0.001;9e-04;0.000283090909090909;0.0009505;0.00023;0.0040832;0.004388;0.00364;0.0013587;5.71522e-05;0.003594964;0.001161;NA;0.001;0.003058;0.002683161
2008;1;0.001;0.0012;0.000775363636363636;0.0008986;0.00029;0.0030969;0.00453;0.00253;0.0017383;6.16724e-05;0.003610254;0.0006885;NA;0.001;0.003205;0.00282622
2008;1;0.001;0.0013;0.000836181818181818;0.0009581;0.00027;0.0033497;0.004388;0.00218;0.002075;6.46228e-05;0.003306494;0.000918;NA;0.001;0.002606;0.00298483
2008;1;0.001;0.0012;0.000786545454545454;0.0009488;0.00029;0.0031474;0.004178;0.00199;0.0023757;6.33793e-05;0.002524958;0.001044;NA;0.001;0.002065;0.002937603
2008;1;0.001;0.0014;0.000793636363636364;0.0009452;0.00029;0.0030452;0.004281;0.00208;0.0026353;6.0174e-05;0.002707598;0.0011385;NA;0.001;0.002093;0.002419287
2008;1;0.001;0.0017;0.000937090909090909;0.0009512;0.00033;0.0030403;0.004468;0.00216;0.0028758;5.52486e-05;0.002469886;0.0012195;NA;0.001;0.002222;0.00268255
2008;5;0.001;0.0022;0.00106418181818182;0.0009811;0.03846;0.0031303;0.004818;0.00232;0.0030767;0.0001785864;0.002511981;0.001386;NA;0.001;0.002541;0.002543061
2008;5;0;0.0016;0.000903818181818182;0.0012383;0.04291;0.0052426;0.004328;0.00253;0.003181;0.0001954254;0.003254742;0.001557;NA;0.001;0.006932;0.001844918
2008;5;0;0.0011;0.00101536363636364;0.0011062;0.03086;0.0038557;0.003896;0.00188;0.0032485;0.0001993416;0.002405689;0.001449;NA;0.001;0.003644;0.001460986
